,date,day,hour,days_of_week,text
886,2019-05-13 02:24:28,13,2,Monday,Accident on Yio Chu Kang Road near Ang Mo Kio Avenue 5/Yio Chu Kang Road Junction
887,2019-05-13 01:41:24,13,1,Monday,Accident on PIE (towards Changi Airport) before BKE
888,2019-05-13 01:29:53,13,1,Monday,Accident on PIE (towards Tuas) after BKE with congestion till Eng Neo Ave
889,2019-05-13 01:29:09,13,1,Monday,Accident on PIE (towards Tuas) after BKE
890,2019-05-13 01:07:45,13,1,Monday,Accident on PIE (towards Tuas) after BKE with congestion till Eng Neo Ave. Avoid lane 1
891,2019-05-13 01:04:02,13,1,Monday,Heavy Traffic on SLE (towards BKE) after Woodlands Ave 2 Exit
892,2019-05-13 00:59:43,13,0,Monday,Accident on PIE (towards Tuas) after BKE. Avoid lane 1
893,2019-05-13 00:58:12,13,0,Monday,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit
894,2019-05-13 00:56:01,13,0,Monday,Accident on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 1
895,2019-05-13 00:41:04,13,0,Monday,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit. Avoid lane 1
896,2019-05-13 00:39:30,13,0,Monday,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit. Avoid lane 1
897,2019-05-13 00:34:17,13,0,Monday,Accident on AYE (towards MCE) after Portsdown Rd Exit with congestion till Buona Vista Exit. Avoid lane 4
898,2019-05-13 00:33:01,13,0,Monday,Accident on AYE (towards MCE) after Portsdown Rd Exit. Avoid lane 4
899,2019-05-13 00:33:01,13,0,Monday,Accident on Alexandra Road (towards Bukit Merah Lane 1) after Jalan Bukit Merah. Avoid left lane
900,2019-05-13 00:29:16,13,0,Monday,Heavy Traffic in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
901,2019-05-13 00:22:36,13,0,Monday,Accident on Dunearn Road (towards City) after Hillcrest Road. Avoid left lane
902,2019-05-13 00:19:34,13,0,Monday,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit with congestion till PIE(Jurong) Exit. Avoid lane 1
903,2019-05-13 00:15:07,13,0,Monday,Accident on SLE (towards BKE) after Lentor Ave Exit
904,2019-05-13 00:10:38,13,0,Monday,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit with congestion till Balestier Rd Exit. Avoid lane 1
905,2019-05-13 00:07:00,13,0,Monday,Accident on KJE (towards PIE) before PIE(Changi) Exit. Avoid lane 1
906,2019-05-13 00:02:01,13,0,Monday,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 1
907,2019-05-12 15:14:07,12,15,Sunday,Accident on KPE (towards TPE) before Halus Link Exit
908,2019-05-12 13:47:40,12,13,Sunday,Accident on PIE (towards Tuas) at Jalan Bahar Exit
909,2019-05-12 12:58:41,12,12,Sunday,Accident on Adam Road (towards Queensway) at Farrer Flyover. Avoid left lane
910,2019-05-12 12:19:11,12,12,Sunday,Obstacle on PIE (towards Changi Airport) before Bedok North Rd
911,2019-05-12 12:17:01,12,12,Sunday,Obstacle in CTE Tunnel (towards AYE) after Orchard Rd Exit. Avoid lane 3
912,2019-05-12 12:12:33,12,12,Sunday,Obstacle on PIE (towards Changi Airport) at KPE(ECP) Exit
913,2019-05-12 10:03:27,12,10,Sunday,Obstacle in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance. Avoid lane 1
914,2019-05-12 09:07:45,12,9,Sunday,Accident on Defu Avenue 1 (towards Defu Lane 1) after Defu Lane 10
915,2019-05-12 08:59:57,12,8,Sunday,Accident on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid left lane
916,2019-05-12 08:51:14,12,8,Sunday,Obstacle in CTE Tunnel (towards AYE) before Orchard Rd Exit. Avoid lane 3
917,2019-05-12 07:47:46,12,7,Sunday,Accident on PIE (towards Tuas) before KPE Exit
918,2019-05-12 05:42:06,12,5,Sunday,Accident in CTE Tunnel (towards AYE) at Cairnhill Circle Exit
919,2019-05-12 05:39:50,12,5,Sunday,Accident on PIE (towards Tuas) after Toa Payoh Exit. Avoid lane 4
920,2019-05-12 05:15:07,12,5,Sunday,Accident on PIE (towards Changi Airport) after Bedok North Ave 3 with congestion till Bedok North Ave 3. Avoid lanes 1 and 2
921,2019-05-12 05:09:14,12,5,Sunday,Accident on PIE (towards Changi Airport) after Bedok North Ave 3. Avoid lanes 1 and 2
922,2019-05-12 03:58:49,12,3,Sunday,Obstacle on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1
923,2019-05-12 03:46:21,12,3,Sunday,Accident in Sentosa Gateway Tunnel
924,2019-05-12 03:07:45,12,3,Sunday,Accident in Sentosa Gateway Tunnel. Avoid lane 1
925,2019-05-12 01:01:00,12,1,Sunday,"A portion of Portsdown Road, near to Ayer Rajah Crescent and Jalan Hang Jebat, is now closed. Motorists are advised to drive carefully and follow the traffic signs to reach their destinations."
926,2019-05-12 01:00:00,12,1,Sunday,The new flyover at Mediapolis precinct is now open. Motorists travelling from One-North area and Science Park can now use the flyover to AYE heading towards city.
927,2019-05-11 23:29:27,11,23,Saturday,Accident on BKE (towards PIE) after Mandai Rd Exit
928,2019-05-11 23:04:15,11,23,Saturday,Accident on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1
929,2019-05-11 16:38:35,11,16,Saturday,Accident on PIE (towards Tuas) at Jurong East Ave 1 Exit
930,2019-05-11 16:02:36,11,16,Saturday,Obstacle on BKE (towards PIE) before SLE Exit. Avoid lane 2
931,2019-05-11 16:01:16,11,16,Saturday,Obstacle on BKE (towards PIE) before SLE Exit. Avoid lane 1
932,2019-05-11 15:46:28,11,15,Saturday,Heavy Traffic on PIE (towards Tuas) after Thomson Rd Exit
933,2019-05-11 15:43:31,11,15,Saturday,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 3
934,2019-05-11 14:56:25,11,14,Saturday,Accident on PIE (towards Tuas) after Thomson Rd Exit with congestion till Thomson Rd Exit. Avoid lane 1
935,2019-05-11 14:46:45,11,14,Saturday,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1
936,2019-05-11 14:30:26,11,14,Saturday,Accident on PIE (towards Tuas) after Eng Neo Ave. Avoid lane 4
937,2019-05-11 12:31:46,11,12,Saturday,Obstacle on PIE (towards Changi Airport) at TPE Exit
938,2019-05-11 12:16:29,11,12,Saturday,Accident on North Bridge Road (towards Middle Road) after Liang Seah Street. Avoid left lane
939,2019-05-11 12:01:04,11,12,Saturday,Accident on AYE (towards Tuas ) at West Coast Way Entrance
940,2019-05-11 11:51:41,11,11,Saturday,Accident on Simei Avenue near Simei Avenue/Upper Changi Road East Junction
941,2019-05-11 11:50:59,11,11,Saturday,Accident on Tampines Avenue 10 near Tampines Avenue 1/Tampines Avenue 10 Junction
942,2019-05-11 11:03:18,11,11,Saturday,Accident on North Bridge Road (towards Middle Road) after Liang Seah Street
943,2019-05-11 09:55:10,11,9,Saturday,Heavy Traffic on CTE (towards SLE) after Braddell Rd Exit
944,2019-05-11 09:54:26,11,9,Saturday,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till Braddell Rd Exit. Avoid lane 1
945,2019-05-11 09:51:33,11,9,Saturday,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1
946,2019-05-11 09:01:32,11,9,Saturday,Obstacle on TPE (towards PIE) before Seletar Link Exit. Avoid lane 3
947,2019-05-11 08:56:33,11,8,Saturday,Accident on PIE (towards Tuas) after KPE Exit
948,2019-05-11 06:46:40,11,6,Saturday,Accident on PIE (towards Tuas) at Clementi Rd Exit
949,2019-05-11 06:34:06,11,6,Saturday,Accident on AYE (towards Tuas) at Penjuru Rd Entrance
950,2019-05-11 05:29:41,11,5,Saturday,Accident on PIE (towards Changi Airport) after Kim Keat Link with congestion till Stevens Rd Exit. Avoid lane 1
951,2019-05-11 05:22:31,11,5,Saturday,Accident on PIE (towards Changi Airport) after Kim Keat Link. Avoid lane 1
952,2019-05-11 04:40:41,11,4,Saturday,Accident on ECP (towards City) at Rochor Rd Exit
953,2019-05-11 04:18:46,11,4,Saturday,Accident on SLE (towards BKE) after TPE Exit
954,2019-05-11 03:20:59,11,3,Saturday,Accident on AYE (towards Tuas) after Keppel Rd exit
955,2019-05-11 03:20:09,11,3,Saturday,Obstacle on AYE (towards Tuas) after Penjuru Rd Exit
956,2019-05-11 03:18:40,11,3,Saturday,Obstacle on AYE (towards Tuas) after Penjuru Rd Exit. Avoid lane 2
957,2019-05-11 03:06:49,11,3,Saturday,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 2
958,2019-05-11 02:57:19,11,2,Saturday,Accident on Stamford Road (towards Fort Canning Link) after Victoria Street
959,2019-05-11 02:29:21,11,2,Saturday,Heavy Traffic on PIE (towards Changi Airport) before Jalan Eunos
960,2019-05-11 02:22:58,11,2,Saturday,Accident on PIE (towards Changi Airport) before Jalan Eunos with congestion till Paya Lebar Rd. Avoid lane 1
961,2019-05-11 02:17:49,11,2,Saturday,Accident on PIE (towards Changi Airport) before Jalan Eunos. Avoid lane 1
962,2019-05-11 02:03:07,11,2,Saturday,Accident on PIE (towards Changi Airport) after Lornie Rd
963,2019-05-11 01:52:19,11,1,Saturday,Accident on KPE (towards ECP) after Tampines Rd Exit
964,2019-05-11 01:01:00,11,1,Saturday,"A portion of Portsdown Road, near to Ayer Rajah Crescent and Jalan Hang Jebat, will be closed upon the opening of the flyover. Motorists are advised to drive carefully and follow the traffic signs to reach their destinations."
965,2019-05-11 01:00:00,11,1,Saturday,"New flyover at Mediapolis precinct will open on Sunday, 12 May at 12.30am. Motorists travelling from one-north and Science Park will be able to use the flyover to AYE heading towards city."
966,2019-05-11 00:59:42,11,0,Saturday,Accident on SLE (towards BKE) at TPE(PIE) Exit
967,2019-05-11 00:54:42,11,0,Saturday,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit. Avoid lane 2
968,2019-05-10 22:21:13,10,22,Friday,Accident on AYE (towards MCE) after Clementi Ave 6 Exit
969,2019-05-10 22:16:54,10,22,Friday,Accident on AYE (towards MCE) after Clementi Ave 6 Exit. Avoid lane 2
970,2019-05-10 22:05:23,10,22,Friday,Accident on PIE (towards Tuas) at BKE(Woodlands) Exit
971,2019-05-10 18:45:58,10,18,Friday,Accident on Ang Mo Kio Avenue 5 (towards CTE) after Ang Mo Kio Avenue 3. Avoid left lane
972,2019-05-10 17:08:36,10,17,Friday,Accident on PIE (towards Changi Airport) at Bedok North Ave 3 Entrance
973,2019-05-10 15:16:21,10,15,Friday,Accident on AYE (towards Tuas) after Normanton Exit. Avoid lane 4
974,2019-05-10 14:52:53,10,14,Friday,Accident on SLE (towards BKE) at BKE(Woodlands) Exit
975,2019-05-10 14:52:10,10,14,Friday,Accident on PIE (towards Tuas) after Clementi Ave 6 Exit. Avoid lane 1
976,2019-05-10 13:45:36,10,13,Friday,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 3
977,2019-05-10 12:03:12,10,12,Friday,Accident on PIE (towards Changi Airport) after BKE
978,2019-05-10 11:26:14,10,11,Friday,Obstacle on KPE (towards TPE) before Airport Rd Entrance. Avoid lane 3
979,2019-05-10 10:41:59,10,10,Friday,"Temporary Closure of TPE (Changi), TPE (SLE) and Slip Roads to TPE (Changi) and TPE (SLE) on Sunday, 19 May 2019. More details: http://bit.ly/2VPNlEU #sgtraffic"
980,2019-05-10 10:41:29,10,10,Friday,"Commissioning of New Signalised Pedestrian and Bicycle Crossing at Tampines Avenue 7 on Thursday, 16 May 2019 at 10.30 a.m. #sgtraffic http://bit.ly/2WF8aQI"
981,2019-05-10 10:41:06,10,10,Friday,"Temporary Closure of Slip Road from Toh Tuck Avenue to PIE (Tuas) from Wednesday, 15 May 2019 to Friday, 17 May 2019 from 1.00 a.m to 5.00 a.m daily. #sgtraffic http://bit.ly/2WANiK2"
982,2019-05-10 10:40:41,10,10,Friday,"Temporary Closure of Slip Road from Tanah Merah Coast Road to ECP (Changi) on Friday, 17 May 2019 and Saturday, 18 May 2019 from 1.00 a.m to 5.00 a.m daily. #sgtraffic http://bit.ly/2vYLcs5"
983,2019-05-10 10:19:53,10,10,Friday,Accident on MCE (towards ECP) after Central Blvd Exit. Avoid lane 1
984,2019-05-10 09:29:04,10,9,Friday,Accident on KPE (towards ECP) before Sims Ave Exit with congestion till PIE(Tuas) Exit. Avoid lane 3
985,2019-05-10 08:59:19,10,8,Friday,Accident on KPE (towards ECP) before Sims Ave Exit. Avoid lane 3
986,2019-05-10 08:18:13,10,8,Friday,Accident on Woodlands Avenue 7 near Woodlands Avenue 6/Woodlands Avenue 7 Junction
987,2019-05-10 07:53:35,10,7,Friday,Accident on PIE (towards Tuas) after Adam Rd Exit
988,2019-05-10 07:20:11,10,7,Friday,Accident on PIE (towards Tuas) after Adam Rd Exit with congestion till Toa Payoh Exit
989,2019-05-10 07:12:54,10,7,Friday,Accident on KPE (towards TPE) at PIE(Tuas) Exit
990,2019-05-10 06:27:33,10,6,Friday,Accident on PIE (towards Tuas) after Adam Rd Exit with congestion till Toa Payoh Exit. Avoid lanes 3 and 4
991,2019-05-10 06:18:14,10,6,Friday,Accident on PIE (towards Changi Airport) after Paya Lebar. Avoid lane 1
992,2019-05-10 06:00:34,10,6,Friday,Accident on PIE (towards Tuas) after Adam Rd Exit with congestion till Thomson Rd Exit. Avoid lanes 3 and 4
993,2019-05-10 05:59:51,10,5,Friday,Accident on PIE (towards Tuas) after Adam Rd Exit. Avoid lanes 3 and 4
994,2019-05-10 04:36:41,10,4,Friday,Accident on PIE (towards Changi Airport) at Upper Serangoon Rd Exit with congestion till CTE
995,2019-05-10 04:27:54,10,4,Friday,Accident on PIE (towards Changi Airport) at Upper Serangoon Rd Exit
996,2019-05-10 04:17:00,10,4,Friday,Accident on PIE (towards Changi Airport) before Jalan Eunos
997,2019-05-10 04:16:16,10,4,Friday,Obstacle on Bukit Timah Road (towards Woodlands) after Balmoral Road. Avoid left lane
998,2019-05-10 04:15:27,10,4,Friday,Accident on PIE (towards Changi Airport) before Jalan Eunos. Avoid lane 4
999,2019-05-10 03:26:08,10,3,Friday,Accident on Bayfront Avenue near Bayfront Avenue/Sheares Link Junction
1000,2019-05-10 02:54:49,10,2,Friday,Accident on TPE (towards SLE) before Jalan Kayu Exit. Avoid lane 3
1001,2019-05-10 02:47:27,10,2,Friday,Accident on ECP (towards City) before Still Rd Sth Exit with congestion till East Coast Park Carpark F3 Exit. Avoid lane 1
1002,2019-05-10 02:41:35,10,2,Friday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 1
1003,2019-05-10 02:31:58,10,2,Friday,Accident on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1
1004,2019-05-10 02:20:18,10,2,Friday,Obstacle on ECP (towards City) at Rochor Rd Exit
1005,2019-05-10 02:18:10,10,2,Friday,Obstacle on West Coast Highway (towards City) after Buroh Flyover. Avoid right lane
1006,2019-05-10 02:08:45,10,2,Friday,Obstacle on West Coast Highway (towards City) after Buroh Flyover. West Coast Highway closed after Buroh Flyover
1007,2019-05-10 01:37:33,10,1,Friday,Accident on Loyang Avenue towards Pasir Ris Drive 3
1008,2019-05-10 01:24:29,10,1,Friday,Accident on SLE (towards CTE) after TPE Exit. Avoid lane 4
1009,2019-05-10 01:10:25,10,1,Friday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit with congestion till SLE Exit
1010,2019-05-10 01:06:43,10,1,Friday,Accident on SLE (towards BKE) at Turf Club Exit
1011,2019-05-10 01:05:11,10,1,Friday,Accident on TPE (towards PIE) before Pasir Ris Dr 8 Exit. Avoid lane 1
1012,2019-05-10 00:55:00,10,0,Friday,Accident on CTE (towards AYE) before PIE(Changi) Exit
1013,2019-05-10 00:49:45,10,0,Friday,Accident on KJE (towards PIE) before PIE(Changi) Exit
1014,2019-05-10 00:40:00,10,0,Friday,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Sungei Tengah Exit
1015,2019-05-10 00:38:32,10,0,Friday,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Sungei Tengah Exit. Avoid lane 3
1016,2019-05-10 00:37:04,10,0,Friday,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Sungei Tengah Exit. Avoid lanes 2 and 3
1017,2019-05-10 00:33:14,10,0,Friday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit with congestion till SLE Exit. Avoid lanes 1 and 2
1018,2019-05-10 00:29:28,10,0,Friday,Accident on KJE (towards PIE) before PIE(Changi) Exit. Avoid lanes 2 and 3
1019,2019-05-10 00:27:16,10,0,Friday,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Thomson Rd. Avoid lane 1
1020,2019-05-10 00:20:00,10,0,Friday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit with congestion till Mandai Rd Exit. Avoid lanes 1 and 2
1021,2019-05-10 00:15:30,10,0,Friday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit. Avoid lanes 1 and 2
1022,2019-05-10 00:11:52,10,0,Friday,Accident on PIE (towards Changi Airport) after Tampines Ave 5
1023,2019-05-10 00:09:34,10,0,Friday,Accident on PIE (towards Changi Airport) after Thomson Rd. Avoid lane 1
1024,2019-05-10 00:07:24,10,0,Friday,Accident on West Coast Highway (towards Tuas) after Clementi Road with congestion till Clementi Road. Avoid right lane
1025,2019-05-10 00:04:23,10,0,Friday,Accident on West Coast Highway (towards Tuas) after Clementi Road. Avoid right lane
1026,2019-05-10 00:02:56,10,0,Friday,Accident on SLE (towards CTE) after Mandai Ave Exit. Avoid lane 1
1027,2019-05-10 00:01:29,10,0,Friday,Accident on PIE (towards Changi Airport) at Toa Payoh Entrance
1028,2019-05-09 23:52:42,9,23,Thursday,Accident on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 1
1029,2019-05-09 23:51:59,9,23,Thursday,Accident on Queensway (towards AYE) after Holland Road. Avoid right lane
1030,2019-05-09 23:43:07,9,23,Thursday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lane 1
1031,2019-05-09 23:31:21,9,23,Thursday,Obstacle on AYE (towards Tuas ) at Clementi Ave 6 Exit
1032,2019-05-09 22:58:34,9,22,Thursday,Accident on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 2
1033,2019-05-09 22:44:56,9,22,Thursday,Accident on Paterson Road (towards Scotts Road) after Orchard Boulevard
1034,2019-05-09 22:21:03,9,22,Thursday,Obstacle on TPE (towards SLE) before Punggol Rd Exit. Avoid lane 1
1035,2019-05-09 22:19:33,9,22,Thursday,Obstacle on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 1
1036,2019-05-09 21:57:58,9,21,Thursday,Accident on TPE (towards SLE) at Punggol Rd Exit
1037,2019-05-09 20:54:21,9,20,Thursday,Obstacle in CTE Tunnel (towards SLE) at Upper Cross Street Entrance
1038,2019-05-09 20:39:15,9,20,Thursday,Accident on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 3
1039,2019-05-09 20:15:41,9,20,Thursday,Accident on ECP (towards Changi Airport) after Bayshore Rd Exit. Avoid lanes 2 and 3
1040,2019-05-09 20:09:12,9,20,Thursday,Accident on ECP (towards Changi Airport) after Bayshore. Avoid lanes 2 and 3
1041,2019-05-09 20:08:29,9,20,Thursday,Accident on ECP (towards Changi Airport) after Bayshore. Avoid lane 2
1042,2019-05-09 19:51:41,9,19,Thursday,Accident on ECP (towards Changi Airport) after Fort Rd Exit. Avoid lanes 2 and 3
1043,2019-05-09 19:45:59,9,19,Thursday,Accident on ECP (towards Changi Airport) after Fort Rd Exit. Avoid lane 4
1044,2019-05-09 18:06:34,9,18,Thursday,Accident on PIE (towards Tuas) after KJE. Avoid lane 1
1045,2019-05-09 15:48:47,9,15,Thursday,Accident on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 2
1046,2019-05-09 14:35:02,9,14,Thursday,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1
1047,2019-05-09 12:58:59,9,12,Thursday,Accident on KPE (towards TPE) before TPE(SLE) Exit
1048,2019-05-09 11:31:20,9,11,Thursday,Accident on TPE (towards PIE) at Sengkang Exit
1049,2019-05-09 10:54:14,9,10,Thursday,Accident on Ang Mo Kio Avenue 6 (towards Ang Mo Kio Avenue 3) after Ang Mo Kio Central 1
1050,2019-05-09 10:18:53,9,10,Thursday,Accident on Ang Mo Kio Avenue 6 (towards Ang Mo Kio Avenue 3) after Ang Mo Kio Central 1. Avoid right lane
1051,2019-05-09 10:01:25,9,10,Thursday,Accident on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit
1052,2019-05-09 09:50:33,9,9,Thursday,Accident on KPE (towards TPE) after ECP Entrance
1053,2019-05-09 09:49:50,9,9,Thursday,Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit. Avoid lane 3
1054,2019-05-09 09:45:26,9,9,Thursday,Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 3
1055,2019-05-09 09:41:08,9,9,Thursday,Accident on East Coast Road (towards City) after Joo Chiat Road. Avoid left lane
1056,2019-05-09 09:04:10,9,9,Thursday,Accident on CTE (towards AYE) after PIE(Changi) Exit
1057,2019-05-09 08:43:25,9,8,Thursday,"For motorists travelling along TPE(PIE) towards KPE(ECP), the current Exit 7 will be renamed as Exit 7A from 18 May. http://bit.ly/2H73dcG"
1058,2019-05-09 08:42:59,9,8,Thursday,"We are opening a new slip road from #TPE(PIE) Exit 7 to Halus Link towards Lorong Halus and Punggol Central from 18 May (Saturday), 5am! Motorists will have an additional route to Lorong Halus and Punggol Central. http://bit.ly/2H73dcG"
1059,2019-05-09 07:35:35,9,7,Thursday,Obstacle on AYE (towards Tuas) after Buona Vista exit with congestion till Lower Delta Rd Exit. Avoid lane 3
1060,2019-05-09 07:30:26,9,7,Thursday,Obstacle on KJE (towards BKE) after Woodlands Rd Exit
1061,2019-05-09 07:26:05,9,7,Thursday,Obstacle on KJE (towards BKE) after Woodlands Rd Exit. Avoid lane 3
1062,2019-05-09 07:21:52,9,7,Thursday,Obstacle on AYE (towards Tuas) after Buona Vista exit with congestion till Alexandra Rd Entrance. Avoid lanes 3 and 4
1063,2019-05-09 07:14:26,9,7,Thursday,Obstacle on AYE (towards Tuas) after Buona Vista exit with congestion till Normanton Exit. Avoid lanes 3 and 4
1064,2019-05-09 07:13:42,9,7,Thursday,Obstacle on AYE (towards Tuas) after Buona Vista exit. Avoid lanes 3 and 4
1065,2019-05-09 06:40:28,9,6,Thursday,Accident on SLE (towards CTE) at Lentor Ave Entrance
1066,2019-05-09 05:57:42,9,5,Thursday,Accident on PIE (towards Tuas) at Jurong Town Hall Rd Entrance
1067,2019-05-09 02:42:05,9,2,Thursday,Accident on PIE (towards Changi Airport) after Thomson Rd. Avoid lane 4
1068,2019-05-09 02:33:59,9,2,Thursday,Accident on KPE (towards ECP) before Airport Rd Entrance with congestion till Airport Rd Exit. Avoid lane 2
1069,2019-05-09 02:30:14,9,2,Thursday,Accident on PIE (towards Changi Airport) after Thomson Rd
1070,2019-05-09 02:12:11,9,2,Thursday,Accident on KPE (towards ECP) before Airport Rd Entrance. Avoid lane 2
1071,2019-05-09 01:58:15,9,1,Thursday,Obstacle on CTE (towards SLE) after AMK Ave 3 Exit. Avoid lanes 2 and 3
1072,2019-05-09 01:49:41,9,1,Thursday,Accident on BKE (towards PIE) before PIE Exit
1073,2019-05-09 01:33:04,9,1,Thursday,Accident on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 1
1074,2019-05-09 01:20:07,9,1,Thursday,Obstacle on SLE (towards CTE) after Lentor Ave Exit. Avoid lane 3
1075,2019-05-09 01:18:40,9,1,Thursday,Accident on Braddell Road (towards Tampines) after Braddell U/P with congestion till Toa Payoh. Avoid left lane
1076,2019-05-09 01:17:57,9,1,Thursday,Accident on Braddell Road (towards Tampines) after Braddell U/P. Avoid left lane
1077,2019-05-09 01:15:41,9,1,Thursday,Accident on CTE (towards AYE) after PIE(Changi) Exit. Avoid lane 5
1078,2019-05-09 01:12:06,9,1,Thursday,Heavy Traffic on PIE (towards Tuas) before Clementi Ave 6 Exit
1079,2019-05-09 01:05:27,9,1,Thursday,Accident on PIE (towards Tuas) before Clementi Ave 6 Exit with congestion till BKE
1080,2019-05-09 00:56:41,9,0,Thursday,Accident on PIE (towards Tuas) before Clementi Ave 6 Exit with congestion till BKE. Avoid lanes 3 and 4
1081,2019-05-09 00:54:26,9,0,Thursday,Accident on PIE (towards Tuas) before Clementi Ave 6 Exit. Avoid lanes 3 and 4
1082,2019-05-09 00:53:09,9,0,Thursday,Accident on PIE (towards Tuas) before Clementi Ave 6 Exit. Avoid lanes 4 and 5
1083,2019-05-09 00:39:14,9,0,Thursday,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit with congestion till Moulmein Rd Exit. Avoid lane 4
1084,2019-05-09 00:36:23,9,0,Thursday,Accident on BKE (towards PIE) before Dairy Farm Rd Exit
1085,2019-05-09 00:21:16,9,0,Thursday,Heavy Traffic on ECP (towards Changi Airport) after Still Rd Sth Exit
1086,2019-05-09 00:20:25,9,0,Thursday,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 4
1087,2019-05-09 00:11:46,9,0,Thursday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit with congestion till Still Rd Sth Exit. Avoid lane 1
1088,2019-05-09 00:11:03,9,0,Thursday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1
1089,2019-05-09 00:08:07,9,0,Thursday,Accident on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1
1090,2019-05-09 00:07:24,9,0,Thursday,Accident on SLE (towards BKE) before BKE Exit
1091,2019-05-08 23:19:42,8,23,Wednesday,Accident on PIE (towards Changi Airport) after Bedok North Ave 3
1092,2019-05-08 22:16:12,8,22,Wednesday,Obstacle on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lanes 3 and 4
1093,2019-05-08 19:44:07,8,19,Wednesday,Accident on PIE (towards Changi Airport) before Kallang Way. Avoid lane 1
1094,2019-05-08 11:48:49,8,11,Wednesday,Accident on Braddell Road (towards Lornie) after Bishan Flyover
1095,2019-05-08 10:24:49,8,10,Wednesday,Obstacle on ECP (towards City) after East Coast Park Carpark H Exit. Avoid lane 1
1096,2019-05-08 10:17:48,8,10,Wednesday,Heavy Traffic on PIE (towards Changi Airport) after Jurong Town Hall Rd
1097,2019-05-08 10:15:34,8,10,Wednesday,Accident on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1
1098,2019-05-08 09:56:47,8,9,Wednesday,Accident on PIE (towards Changi Airport) after Jurong Town Hall Rd with congestion till KJE. Avoid lanes 1 and 2
1099,2019-05-08 09:40:12,8,9,Wednesday,Accident on PIE (towards Changi Airport) after Jurong Town Hall Rd with congestion till Jurong West Ave 2. Avoid lanes 1 and 2
1100,2019-05-08 09:40:12,8,9,Wednesday,Obstacle on KJE (towards PIE) after Choa Chu Kang Dr Exit. Avoid lanes 2 and 3
1101,2019-05-08 09:32:57,8,9,Wednesday,Accident on PIE (towards Changi Airport) after Jurong Town Hall Rd. Avoid lanes 1 and 2
1102,2019-05-08 09:31:30,8,9,Wednesday,Accident on PIE (towards Changi Airport) after Jurong Town Hall Rd. Avoid lane 1
1103,2019-05-08 08:31:28,8,8,Wednesday,Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit. Avoid lane 2
1104,2019-05-08 08:27:06,8,8,Wednesday,Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 2
